im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	box_conf	predicted	brand_conf
1i1eXWTp6MrJwU05wKgvAr2XT3p35LPPLKJDZnNM	270	351	373	377	0.6499338150024414	unknown	0.99994695
2022_01_01_3Ivoj3prAcGeUGCeXbBWLSRRitxXjyqM2DyB9YwU	242	237	409	405	0.4593909978866577	snickers	0.37251437
2022_01_14_UZddULfBYgeIjs1EaQf41eIN9lFN5TgEi7omePhT	115	311	233	484	0.8597738742828369	sprite	0.9999194
2022_01_14_UZddULfBYgeIjs1EaQf41eIN9lFN5TgEi7omePhT	482	157	521	290	0.2581183910369873	unknown	0.70542383
2022_02_18_M56mBcxR5PjQouINMQc4nfTLcLM41jf4EIEW5qI8	129	420	236	456	0.5879044532775879	unknown	0.9231269
2022_02_18_M56mBcxR5PjQouINMQc4nfTLcLM41jf4EIEW5qI8	356	290	598	545	0.33518868684768677	heineken	1.0
2022_02_18_M56mBcxR5PjQouINMQc4nfTLcLM41jf4EIEW5qI8	432	292	493	544	0.3008977174758911	heineken	1.0
2022_02_18_M56mBcxR5PjQouINMQc4nfTLcLM41jf4EIEW5qI8	361	290	531	546	0.2558416724205017	heineken	1.0
2023_03_30_NY402Cee3QeRzDGnsX2qcuIg5j4oW6msMGXqiWU2	206	225	459	479	0.795424222946167	burger_king	0.8588348
2021_03_21_IMG_6038	211	215	441	420	0.5376984477043152	bud_light	0.8337375
2021_04_21_IMG_2857	339	197	538	453	0.6992904543876648	stella	0.99714357
2022_03_03_sLfc0a0aypQcC9FxiMllCJopS24wL4erlwaAX8Ob	263	165	375	256	0.6491571664810181	heineken	1.0
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	80	504	152	555	0.7520439624786377	guinness	1.0
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	349	424	437	472	0.7482223510742188	guinness	0.9999578
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	224	491	312	539	0.6499856114387512	guinness	1.0
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	433	135	530	171	0.6215459108352661	marlboro	0.99983907
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	407	48	475	69	0.46147218346595764	monster	0.5464983
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	449	105	493	129	0.3470650315284729	philip_morris	0.62389725
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	477	45	501	61	0.31623876094818115	keebler	0.8692806
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	349	457	434	471	0.27679964900016785	unknown	0.7756782
2021_12_24_IezMybAQ9KD43PCzivdDZmHNiZxGErCOL4AHb0ia	457	273	504	305	0.25485411286354065	unknown	0.6636005
2022_07_01_0G0E6JbwjrN76T7M7Uvwwhfo85zuxYcLhsfYryzF	264	263	397	365	0.39113688468933105	fanta	0.9997317
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	66	248	255	554	0.8689162731170654	unknown	0.5692107
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	482	132	576	347	0.7867103815078735	nestle_pure_life	0.34099406
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	279	334	385	504	0.2735983729362488	busch_light	0.94911
2018_08_20_gxswwBtUk9Ff2qh4AnKDcqt7jjxWaaWLngSYY5kC	267	195	288	243	0.867979884147644	senorial	0.56002474
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	502	200	639	397	0.8676388263702393	heineken	0.7278148
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	309	0	447	117	0.7950838208198547	stella	0.78627837
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	350	235	500	438	0.7447857856750488	unknown	0.99042636
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	1	485	130	640	0.510879635810852	unknown	0.99836606
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	0	8	55	209	0.5058009624481201	unknown	0.6080727
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	149	523	295	640	0.4874128997325897	unknown	0.9940743
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	164	224	284	332	0.34723711013793945	unknown	0.6257036
2022_07_01_zR5Eum1nKQ2smDb5pCaPXdsjVy2MXWr9mWW2haMM	448	321	572	571	0.7930734753608704	sprite	0.3374583
2023_03_14_nZ0hEPQ5AmA1voZzbiT6cBXI3wbBr7sEsxTMl62W	184	284	456	371	0.7428779006004333	unknown	0.9999708
2019_03_08_a14VERRZiS3D31Cg0ytZc1HV0cjy1wXXifrYfUSZ	225	148	404	458	0.6801555752754211	unknown	0.9999616
2019_03_08_a14VERRZiS3D31Cg0ytZc1HV0cjy1wXXifrYfUSZ	66	121	155	227	0.5286964178085327	heinz	0.9981263
2021_04_24_IMG_3747	43	326	280	537	0.4601757526397705	unknown	0.9990945
2021_04_24_IMG_3747	39	260	367	538	0.32511213421821594	unknown	0.7786474
2022_06_12_febrCMskq1XFIvmfOkZZ04mSXPBfzIVrgtSzRO1Z	277	243	363	396	0.4100388288497925	budweiser	0.60034794
2022_07_05_xrUQYOFMfqoYRv1xIFzIE5SvT7VuDRc2NbfRVsb5	221	250	423	391	0.6548984050750732	dr_pepper	0.9986304
2020_02_01_io8ST2Ek9eKsFKs5E6STtb3VXPQs1cHh0UfrbV1m	201	212	426	487	0.8028873801231384	unknown	0.9978149
2022_01_01_RlyJoyZ5NalFeL2w4YXPoAqIFYVPpHysCopmZLtJ	95	100	155	138	0.7550061941146851	gogo_squeez	0.99058026
2022_01_01_RlyJoyZ5NalFeL2w4YXPoAqIFYVPpHysCopmZLtJ	107	504	137	529	0.5808616876602173	guinness	1.0
2022_01_01_RlyJoyZ5NalFeL2w4YXPoAqIFYVPpHysCopmZLtJ	420	182	540	245	0.2873006761074066	unknown	0.6542636
112_dNfjIUj5NkyEyoyXoQCZRxx0ivhnUsBndM8Ao0ga	214	208	438	429	0.8151509761810303	sprite	0.9941666
2022_07_28_MJVvnInSIpynIA4n83OC2UOOh9Foz9Yso0Dc5h8q	283	238	376	368	0.7843767404556274	monster	0.5177275
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	159	199	305	340	0.8671473860740662	coca_cola	0.99879706
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	0	61	52	165	0.3710651099681854	coca_cola	0.98766464
2020_08_28_da6eBEyUHwnfTeq94ZBqKGVSVbY1kWyVrBxp0vLk	238	225	443	407	0.7502568364143372	snickers	0.789247
2021_04_15_IMG_1289	140	249	537	519	0.714235246181488	unknown	0.9623836
2021_04_21_IMG_2734	252	205	365	399	0.6871241331100464	unknown	0.96446836
2022_03_05_nczq8JR3dD3iMiODjAAsrjkTmnEoJnqTRN4AXG4C	282	280	358	357	0.6878814697265625	dr_pepper	0.9947062
2022_03_29_mA5NFBd6V5n4oVARjxSPohPEl0Rajefp2kxZ6hns	277	313	347	349	0.3756355941295624	seven_eleven	0.99258137
2022_02_15_YOHk8Bjn7C4lzCI9PRh5hrKSh11XHhRnB6i2c6Vw	168	150	466	485	0.7278014421463013	snickers	0.76420957
2022_02_15_YOHk8Bjn7C4lzCI9PRh5hrKSh11XHhRnB6i2c6Vw	388	498	440	561	0.6293777823448181	unknown	0.9469244
2022_02_18_JGoDjM9O6AIktJT8RnaQoIOW9ySzZ25zHVqrt12o	434	436	572	540	0.8600426316261292	stella	0.95967734
2022_02_18_JGoDjM9O6AIktJT8RnaQoIOW9ySzZ25zHVqrt12o	168	139	274	231	0.693708062171936	stella	0.984783
2021_04_16_IMG_1549	234	367	312	417	0.6381984353065491	unknown	0.9890652
2021_04_16_IMG_1549	266	228	383	375	0.4403487741947174	niagara	0.57188255
2022_06_07_yOKvL2PdhDvcZwnLTgpVnVmTRk8SQINW2ENgrk5j	465	350	523	520	0.4724600613117218	unknown	0.9650795
2022_06_07_yOKvL2PdhDvcZwnLTgpVnVmTRk8SQINW2ENgrk5j	117	121	152	183	0.31398487091064453	unknown	0.5587118
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	336	431	434	500	0.2609158158302307	heineken	0.9983518
2022_02_21_qKZEanDZ5TbnBNkCUapZcf2mzqq5BIMZQuLT2Nrj	290	279	348	374	0.5852752327919006	sprite	0.99960715
2022_02_21_qKZEanDZ5TbnBNkCUapZcf2mzqq5BIMZQuLT2Nrj	240	279	348	374	0.5678678750991821	seven_eleven	0.9999988
2019_10_12_wjmii01nCEy4YG90frGMF6dYexZrw4DfN0F2mBhs	291	296	348	341	0.6571289896965027	seven_eleven	0.99864703
2022_02_25_BI8EdsqxirsSNWXCAWaIv9FxytxxxDOTKEDeo672	310	257	362	290	0.5303428173065186	monster	0.998626
2022_02_25_BI8EdsqxirsSNWXCAWaIv9FxytxxxDOTKEDeo672	117	244	157	303	0.37353572249412537	canada_dry	0.7169764
2021_08_26_3RQsxHtqE2PwcbX0MXeCYQBk7A95N23xGw6HVF13	283	242	334	364	0.2789245843887329	unknown	0.8809894
2022_02_21_K6MCZ4fnIQpPKLTlJEqQjRqEFI31TT2goiKEOk2z	268	257	371	370	0.7883581519126892	gatorade	1.0
2018_11_07_fYQjDxrluYUcpV5dAh9GAFTjtrOX6zIXE58IDB8k	140	401	266	523	0.42463353276252747	heineken	0.6178595
z8aXJgaWPLXxG4fz573nVPly1vH8yCtfqXcAefog	113	70	543	316	0.2980448007583618	unknown	0.9999963
2022_02_20_1M5HfsFJYHfiYguHHfcuBJGK1xQ4DCQmgy5RRRVC	121	394	220	523	0.7712609171867371	pepsi	0.99999976
2022_02_20_1M5HfsFJYHfiYguHHfcuBJGK1xQ4DCQmgy5RRRVC	453	117	565	177	0.5596082210540771	unknown	0.8951859
2022_02_20_1M5HfsFJYHfiYguHHfcuBJGK1xQ4DCQmgy5RRRVC	423	132	450	198	0.31713050603866577	gatorade	0.9892875
2023_03_30_wEmV8Z3SlaKTgvxksBxZ3UAQCGi7D53fI2i382yS	44	186	222	539	0.5805676579475403	unknown	0.77381814
2022_07_18_0T1GAYxhIrlmcD8M8bnc0FKcNG9sl85OD3Aa0c5Q	155	333	502	401	0.39218249917030334	unknown	0.8255406
2021_07_15_IEr5Cf8JAma9WBDppvPnUPINPgwD7EwCyaAX4tWJ	466	297	545	469	0.8331578373908997	stella	0.72029775
2021_07_15_IEr5Cf8JAma9WBDppvPnUPINPgwD7EwCyaAX4tWJ	93	167	204	301	0.7199385166168213	heineken	1.0
2019_03_18_AU1X8hL66D2T0Z3biI0zqc14GoQozZdKCITTf6TB	222	220	324	338	0.6659119129180908	bud_light	0.9999857
2022_03_29_kLzjakuPTwwkG4o17ru8DKKiq2rIzSMNxlYn7EXY	308	164	346	239	0.5227522253990173	jack_daniels	0.95121056
2022_03_29_kLzjakuPTwwkG4o17ru8DKKiq2rIzSMNxlYn7EXY	398	374	545	468	0.32817500829696655	modelo	0.9999467
2022_03_29_kLzjakuPTwwkG4o17ru8DKKiq2rIzSMNxlYn7EXY	135	122	190	162	0.3216318190097809	mcdonalds	0.99958354
2022_03_29_kLzjakuPTwwkG4o17ru8DKKiq2rIzSMNxlYn7EXY	356	371	546	511	0.28213950991630554	modelo	0.9999999
2019_04_19_X3chDmIqoTaEIpihk4TknltdJ3cv15V5fn7D4ACA	148	193	490	447	0.4254109263420105	unknown	0.6864227
2019_04_19_X3chDmIqoTaEIpihk4TknltdJ3cv15V5fn7D4ACA	90	1	504	454	0.3386107385158539	unknown	0.9981541
2022_03_01_hxcBTRrWpt9GuVOdHSf9T8zbtK6RsYfQJfT53j8k	267	239	374	373	0.8145496845245361	seven_eleven	1.0
2021_07_27_gSuxzPcbFlQ3hvuFxuBwKXxSIiZdIYO09hKliUte	98	76	323	213	0.7261594533920288	heineken	1.0
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	122	380	186	458	0.8190419673919678	red_bull	0.99995613
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	141	571	174	624	0.7391613721847534	bud_light	0.25302887
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	129	325	240	451	0.42670121788978577	stella	0.8727659
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	382	210	512	318	0.33150577545166016	bud_light	0.7288569
2022_08_23_QOT8CjlRWwjKcHaqpHk9VGUMf2UZRkNc1M8PrvCP	224	227	420	405	0.5679258108139038	unknown	0.93992615
2019_03_08_yPvrfhKq1mGeJ09uFgAgCv1EG1stHHQYxccHLvPG	152	166	490	480	0.8363182544708252	snickers	0.99878126
2021_05_10_IMG_6345	272	271	354	364	0.8525437712669373	unknown	0.6502942
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	240	256	397	381	0.773206889629364	budweiser	0.58338124
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	128	230	173	266	0.25902435183525085	unknown	0.9984428
2022_07_01_Gpjz1fAY7P7vwqZdELPSfuPZCdIn46bb8QyF2bpI	357	464	400	484	0.7489805221557617	great_value	0.6933734
2019_09_23_cTtQkBCe1QsphrhIcJ6uknIbj6kQ1vjFybtvvzU1	57	142	110	209	0.7829034924507141	unknown	0.9982023
2019_09_23_cTtQkBCe1QsphrhIcJ6uknIbj6kQ1vjFybtvvzU1	254	247	384	389	0.5701979994773865	newport	0.49920103
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	225	412	352	472	0.6047994494438171	unknown	0.99751425
2019_10_12_oQesoMReg63e9MIZZ2wbVv4gnCmuboDFj9aX8Jn2	195	197	445	441	0.7217456102371216	white_claw	0.99998593
2020_08_28_20200828_184446	108	217	227	356	0.6019505262374878	unknown	0.5808041
2022_02_15_ay15J7F2QjfR5dKRSAuq1FQJUg4eGYtvR1FvAV9A	457	385	504	415	0.6781339645385742	marlboro	0.99979764
2022_02_15_ay15J7F2QjfR5dKRSAuq1FQJUg4eGYtvR1FvAV9A	402	546	465	639	0.5655761361122131	bud_light	0.6644898
2022_02_15_ay15J7F2QjfR5dKRSAuq1FQJUg4eGYtvR1FvAV9A	55	303	219	478	0.4984336197376251	modelo	0.81185454
2018_09_17_Roi3fnjix1aesnNLXHUOAMLgAFm2zB6qMhDeapcw	222	158	470	242	0.5774816870689392	aquafina	0.9998129
2023_03_14_bYZILbJiqjCLriJmw3cVJDiQCaJXTSta5B2PmTXV	189	199	438	423	0.507269561290741	snickers	0.9999987
2022_09_23_XmGzihubOxzEzCYD8OytdpGxx0YbVxERUprftx40	294	111	410	207	0.7621549367904663	dr_pepper	0.9947226
2022_09_23_XmGzihubOxzEzCYD8OytdpGxx0YbVxERUprftx40	154	148	457	478	0.6178457140922546	gatorade	0.76921874
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	96	87	162	139	0.7329267859458923	coca_cola	0.96627885
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	493	160	563	184	0.6888257265090942	monster	0.9999753
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	556	315	608	424	0.6378028988838196	corona	0.99004704
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	289	256	301	323	0.5953293442726135	unknown	0.99999464
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	275	376	307	500	0.5814775824546814	heineken	0.59478366
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	215	433	269	560	0.505113959312439	corona	0.9999989
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	153	433	205	560	0.4555184245109558	corona	0.99999964
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	31	464	66	590	0.4139385521411896	bud_light	0.55085456
2022_03_30_niRCvTHTEarjgd68ePbW0TS2woJ5qcGYootOcAY0	256	268	368	360	0.7469761371612549	cheetos	0.993439
2022_03_30_niRCvTHTEarjgd68ePbW0TS2woJ5qcGYootOcAY0	356	123	399	166	0.3597496449947357	bud_light	0.8114307
2019_10_12_Eaa5hOBTpSiQ98jD2vqpZIE3MNEW2WLv5tyBf13D	89	71	134	115	0.6961243152618408	unknown	0.9916074
2019_10_12_Eaa5hOBTpSiQ98jD2vqpZIE3MNEW2WLv5tyBf13D	226	274	415	361	0.32371795177459717	unknown	0.96614534
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	394	394	438	458	0.8685706853866577	heineken	0.9999906
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	391	91	435	153	0.8466145992279053	heineken	0.99864525
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	343	166	386	233	0.841973602771759	unknown	0.76667833
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	331	406	377	473	0.8313788175582886	heineken	0.9999974
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	331	238	376	303	0.8288876414299011	unknown	0.6214027
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	385	252	428	316	0.8006159663200378	heineken	0.99210244
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	399	166	442	231	0.7842146158218384	unknown	0.5071344
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	387	323	432	387	0.7810389399528503	heineken	0.97040623
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	340	92	384	155	0.7004982829093933	unknown	0.9982127
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	328	313	371	377	0.6371962428092957	unknown	0.9077192
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	57	108	133	192	0.459778755903244	unknown	0.9999908
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	501	304	543	370	0.3008323311805725	corona	0.6733736
2022_07_20_QG6bmloMkbKDozNgwL4HoTveZC1T7ZUERq3UGImB	223	196	394	371	0.9441167712211609	pepsi	1.0
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	376	318	419	363	0.8686267137527466	modelo	0.9971494
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	177	419	385	632	0.2884165346622467	modelo	0.9999999
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	199	452	360	580	0.26294630765914917	modelo	1.0
2021_08_26_EjhqOn8vC4gEZRIuQQyYtAhkRUI4UspOm68LBdDi	258	222	336	392	0.7626864314079285	unknown	0.9935988
2022_09_06_GDP6L8rKo4GEKESfagpK4DQ3XjcPoqbgXtsHXjn8	148	125	495	443	0.7071961760520935	doritos	0.60335696
2020_08_28_20200828_184440	197	213	445	425	0.8102152347564697	dr_pepper	0.8227534
2021_04_18_IMG_2297	128	257	235	587	0.487688273191452	unknown	0.9443959
2021_04_18_IMG_2297	172	255	231	591	0.4288696050643921	unknown	0.99918836
2022_07_07_1iD4SQPDRb6nBNGt9TEyT5yJAKFw6EIZ37YB3Pp8	267	250	373	390	0.6888456344604492	kirkland	0.99999976
2022_07_01_eVQE9iGoPEec5Wq3l9tCkfIDDgusokUeyRIHjNf5	126	337	280	442	0.4331594705581665	unknown	0.64434254
2022_01_17_SFEQr1n1XsC33cohvvzTYG9In1IKQcMfwWqjnJkG	415	208	522	377	0.8715770840644836	mcdonalds	0.9999993
2022_01_17_SFEQr1n1XsC33cohvvzTYG9In1IKQcMfwWqjnJkG	127	205	300	399	0.5408993363380432	corona	0.99999785
2022_04_27_olN7fhlTg1uJwuO60jQEusdKrm8uZ14Cz1O0nVRN	245	231	403	402	0.6376063227653503	kirkland	0.9999999
2022_02_27_dUO2ylSE1Eg8U82LBo3A6w6fu8AfhdKmxyYmt25o	147	79	201	161	0.49472713470458984	marlboro	0.9999999
2022_03_04_WwD8q3bzwgbFzZWyCHfX3bCwvw97eCqjrxymXUmR	244	254	374	384	0.6949384808540344	seven_eleven	0.9999999
2022_01_12_JIRbMQkISvPfA0eREruQ8PfVEp2QSUKQr9W9eIET	262	486	379	580	0.6813825368881226	fireball	0.99995875
2020_02_01_f5UI1vw6c06lgApVV7fzAMnBHlLTVaZmyRLDdGdf	270	221	377	417	0.8418473601341248	unknown	0.93021744
2022_03_01_m44IFsdhYoSVozjtLhe72k4L8n0Izu3ZzjPwqRie	495	528	576	589	0.8523212671279907	pepsi	0.99950325
2022_03_01_m44IFsdhYoSVozjtLhe72k4L8n0Izu3ZzjPwqRie	298	519	355	557	0.25397130846977234	unknown	0.70688355
2021_05_30_IMG_9577	123	296	271	533	0.4785086512565613	natural_light	0.9999999
2021_05_30_IMG_9577	270	302	368	336	0.43202781677246094	coca_cola	0.9796623
2021_05_30_IMG_9577	360	156	540	427	0.25304579734802246	heineken	0.9999974
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	230	270	411	379	0.502148449420929	coca_cola	0.56728625
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	271	0	386	118	0.3162619471549988	coca_cola	0.92339563
