im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	predicted	conf
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	398	362	485	444	corona	0.7881443500518799
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	231	517	277	575	deer_park	0.7663013339042664
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	462	163	511	202	corona	0.7437715530395508
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	166	50	237	127	corona	0.6530128121376038
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	374	39	460	116	corona	0.5443337559700012
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	501	355	592	494	corona	0.3485689163208008
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	527	362	592	433	corona	0.26932448148727417
2022_02_27_JrBOiZTkXmznpjRFktW6YtHdLWAQB3PB9dwTlVLi	280	259	361	380	mountain_dew	0.9390974044799805
2022_05_28_vMlIYI6O2UMhdxytWLz9JVDeTOHRSpL45mZSyXDL	152	164	478	466	budweiser	0.8793929815292358
2022_05_28_vMlIYI6O2UMhdxytWLz9JVDeTOHRSpL45mZSyXDL	144	148	474	638	budweiser	0.5614207983016968
2022_02_21_K6MCZ4fnIQpPKLTlJEqQjRqEFI31TT2goiKEOk2z	266	251	374	373	gatorade	0.9554193019866943
2021_08_06_749U9F5T01a8On31qfyFLIRdSyM5e8W6s13Z1S4s	77	171	400	496	white_claw	0.5352227091789246
2022_11_01_WKBQxqVb7g8P6KJMmn1RCiM2OT3Qsxh0N8sK5iLp	246	276	382	380	cheetos	0.9582364559173584
2021_04_04_IMG_8771	234	228	411	407	coca_cola	0.8945813179016113
2019_09_23_cTtQkBCe1QsphrhIcJ6uknIbj6kQ1vjFybtvvzU1	247	242	390	393	newport	0.852558970451355
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	456	98	609	272	burger_king	0.9541947841644287
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	283	496	319	576	burger_king	0.4571211338043213
2022_01_15_5sPg6oEzxedo16xdvhHEp8ba46JmTYXbQgnGLRMn	157	192	242	323	gatorade	0.9609518647193909
2022_01_15_5sPg6oEzxedo16xdvhHEp8ba46JmTYXbQgnGLRMn	46	298	201	586	corona	0.8542231321334839
2022_01_15_5sPg6oEzxedo16xdvhHEp8ba46JmTYXbQgnGLRMn	417	60	572	329	monster	0.7505038380622864
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	139	96	618	640	snickers	0.8435894846916199
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	164	116	586	496	snickers	0.5924955010414124
2022_07_15_MqcFhqTcpn7M0JYeXWBhLx7GkYRSOD9rwVmhMQcw	207	243	426	380	doritos	0.9210395216941833
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	312	330	413	557	stella	0.6972513198852539
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	0	17	176	418	corona	0.40443554520606995
2022_12_29_VCis1wMirv1qX42RfHo9Kid2MrlSxvdp1KL5Z8m0	265	183	417	458	natural_light	0.849790632724762
2018_11_17_enxp75EHkwRK9MFcniPbU6gAv7MONBIc3KyKjpIF	269	266	367	371	dunkin	0.9128376245498657
2022_03_22_ccz760nuXcbQmW2LeUkTvAuFyI4fCK7DMTCiKpcL	172	297	253	418	deer_park	0.8801595568656921
2021_02_21_Noqqa7RJ7hAGtDNoZ9YTGXhENe7fyImFg8HKAWZi	149	157	452	464	dunkin	0.8100290894508362
2021_02_21_Noqqa7RJ7hAGtDNoZ9YTGXhENe7fyImFg8HKAWZi	159	159	365	458	dunkin	0.33974719047546387
2022_05_13_nLc15JfX7BWwQOJZJdjEsfoG2wjS6Ly0YL3O0nJG	183	205	424	435	cheetos	0.8630138039588928
2022_06_24_VbMPJmP1Hvvx0NsHo3ZUwjyx9cXc1icjBQqBh6EV	285	284	354	352	lays	0.9175379276275635
2018_09_27_dcrI2I3q0zF6nLUiLzcK1rK4FL3Pv3XyBXuiIuqf	290	153	375	271	gatorade	0.924051821231842
2018_09_27_dcrI2I3q0zF6nLUiLzcK1rK4FL3Pv3XyBXuiIuqf	472	90	570	219	fanta	0.6684725284576416
2018_09_27_dcrI2I3q0zF6nLUiLzcK1rK4FL3Pv3XyBXuiIuqf	274	309	386	471	niagara	0.5822356343269348
2018_09_27_dcrI2I3q0zF6nLUiLzcK1rK4FL3Pv3XyBXuiIuqf	89	356	187	541	dasani	0.5066636204719543
2022_02_28_wXrKC5jaGwkXPB00rwbAy4KZ5rfYfA8UPXscbTP3	174	382	299	543	stella	0.826434314250946
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	383	221	504	322	deer_park	0.9226514101028442
2022_02_27_jdFFNBDN7VGArxU8obVYWOX84fzwoYISWw1VAZOl	113	325	249	449	red_bull	0.9167681336402893
2021_07_29_1ffhPADwBbaBhusxGVdxMoMsMGMDiHUdfqYkj0zA	281	286	359	349	kirkland	0.8633517622947693
2022_04_03_E83jEgsZbFM5yHH0aNSXjzocVgxSb3ddE006cVRI	21	380	215	566	michelob	0.8286100625991821
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	0	499	122	640	michelob	0.8828340768814087
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	152	229	289	360	corona	0.7071824073791504
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	351	246	498	422	corona	0.4943113625049591
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	309	0	449	112	amstel_light	0.4847637712955475
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	150	525	301	640	michelob	0.2910706102848053
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	506	207	638	392	modelo	0.26429271697998047
2021_12_24_UNWmmvNddx218mfnRP1S9fTpVqRwTouAEQg2ydjx	0	500	97	639	corona	0.2554223835468292
2018_11_07_fYQjDxrluYUcpV5dAh9GAFTjtrOX6zIXE58IDB8k	131	402	269	523	nestle_pure_life	0.9041280746459961
2018_11_07_fYQjDxrluYUcpV5dAh9GAFTjtrOX6zIXE58IDB8k	446	111	482	168	kirkland	0.33859333395957947
2022_03_04_WwD8q3bzwgbFzZWyCHfX3bCwvw97eCqjrxymXUmR	202	212	436	429	seven_eleven	0.9711700081825256
2022_03_01_vHJKwbLflxamnFmrotf1dMZgiuRpjnF7QR24kcjM	48	163	135	372	seven_eleven	0.9108172059059143
2019_10_12_siRtO99tfPBeihh4Sfz5e9vY9Yfv4ZGG5UeSE59Q	166	172	425	456	white_claw	0.7503807544708252
2019_10_12_siRtO99tfPBeihh4Sfz5e9vY9Yfv4ZGG5UeSE59Q	166	168	425	455	starbucks	0.34316888451576233
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	510	107	547	178	heineken	0.8662126660346985
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	79	509	99	543	gatorade	0.7820863127708435
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	478	431	503	461	bud_light	0.6113570332527161
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	385	496	411	517	red_bull	0.5530470609664917
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	50	487	69	530	pepsi	0.4233500361442566
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	181	421	215	558	monster	0.3842941224575043
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	277	451	314	533	monster	0.3556957542896271
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	26	157	54	188	bud_light	0.2533375024795532
2022_03_01_hxcBTRrWpt9GuVOdHSf9T8zbtK6RsYfQJfT53j8k	267	240	375	373	seven_eleven	0.9529156684875488
2022_02_21_rEKdUDSvHgQ5owKYRAEz4XTvoCW5QPMmAK70FNQF	204	277	431	363	dunkin	0.5600254535675049
2022_02_21_rEKdUDSvHgQ5owKYRAEz4XTvoCW5QPMmAK70FNQF	204	277	433	363	burger_king	0.5460975766181946
2022_02_15_ay15J7F2QjfR5dKRSAuq1FQJUg4eGYtvR1FvAV9A	455	387	507	422	marlboro	0.9509325623512268
2022_02_15_ay15J7F2QjfR5dKRSAuq1FQJUg4eGYtvR1FvAV9A	550	532	594	586	gatorade	0.877385139465332
2022_02_25_WYY5fziEo3noy7SlTmiEcFGddVl6P87Cif4S7Dwb	301	304	337	332	great_value	0.8131352066993713
2022_07_01_eVQE9iGoPEec5Wq3l9tCkfIDDgusokUeyRIHjNf5	127	339	277	433	coca_cola	0.8462418913841248
2022_07_01_eVQE9iGoPEec5Wq3l9tCkfIDDgusokUeyRIHjNf5	440	162	527	234	modelo	0.3223109841346741
2022_07_28_9g4FfPzjEscVJmGaUKJECZL54MNs3fzH1194PFUM	203	258	430	388	reeses	0.7627938985824585
2020_05_01_Adjustments	201	52	272	80	doritos	0.9758376479148865
2020_05_01_Adjustments	117	600	202	627	doritos	0.9239346981048584
2020_05_01_Adjustments	536	308	622	351	doritos	0.9085861444473267
2020_05_01_Adjustments	396	305	457	339	lays	0.7443361282348633
2020_05_01_Adjustments	0	393	39	417	bud_light	0.49449223279953003
2020_05_01_Adjustments	321	13	414	53	cheetos	0.41059610247612
2020_05_01_Adjustments	533	194	616	228	doritos	0.3856451213359833
2022_03_02_INz2jwiwhCIyRVU3HV2nvqqZb4U0VSKUfXkc93uD	342	255	452	384	red_bull	0.6710067391395569
2021_04_15_IMG_1289	0	17	37	87	corona	0.5166128873825073
2022_05_21_aGad7tlFN2BPOv8rJ1DG1Mt7LZER9Mbf3AxhcW2i	298	306	332	332	great_value	0.7913596034049988
2022_02_24_LhWUqHGhwyZppZ5gSy6axEaHpcCOHtk5dVkVE4gv	395	401	548	572	miller_light	0.8740977048873901
2022_02_24_LhWUqHGhwyZppZ5gSy6axEaHpcCOHtk5dVkVE4gv	61	73	120	164	nestle_pure_life	0.5141454339027405
2022_04_27_hiuJwHtbypbK157mSzwOV9InmsLRowLbwCnpP33e	147	197	240	307	nestle_pure_life	0.8193640112876892
2022_04_27_hiuJwHtbypbK157mSzwOV9InmsLRowLbwCnpP33e	185	139	488	477	amstel_light	0.7198154330253601
2019_03_18_AU1X8hL66D2T0Z3biI0zqc14GoQozZdKCITTf6TB	220	221	323	344	bud_light	0.702123761177063
2019_03_18_AU1X8hL66D2T0Z3biI0zqc14GoQozZdKCITTf6TB	332	320	403	367	bud_light	0.40386348962783813
2022_01_01_M848SgHRWJYYv8M0wK761Oky5TEurQBsJY3ToRoO	257	266	385	372	marlboro	0.9286487698554993
2022_01_01_M848SgHRWJYYv8M0wK761Oky5TEurQBsJY3ToRoO	413	463	519	553	mcdonalds	0.38549843430519104
2022_01_21_aQl3VJrtCcG77VCptQZ5SgPmiDj5CBfpcqnCJCMe	269	433	350	563	guinness	0.8981404304504395
2022_01_21_aQl3VJrtCcG77VCptQZ5SgPmiDj5CBfpcqnCJCMe	41	96	127	226	monster	0.5525748133659363
2022_01_21_aQl3VJrtCcG77VCptQZ5SgPmiDj5CBfpcqnCJCMe	220	79	290	290	monster	0.3579573333263397
2022_01_21_aQl3VJrtCcG77VCptQZ5SgPmiDj5CBfpcqnCJCMe	385	412	463	528	monster	0.29023417830467224
2022_01_21_aQl3VJrtCcG77VCptQZ5SgPmiDj5CBfpcqnCJCMe	500	53	585	281	monster	0.2862066328525543
2022_02_27_vn9ZMmwiD8czXRJbsJSYPmmAfdDOyKEFn7QE7z6t	54	439	145	521	pepsi	0.9190133810043335
2022_02_27_vn9ZMmwiD8czXRJbsJSYPmmAfdDOyKEFn7QE7z6t	517	247	583	518	corona	0.3253716826438904
2022_06_12_febrCMskq1XFIvmfOkZZ04mSXPBfzIVrgtSzRO1Z	278	243	363	400	michelob	0.9509156346321106
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	196	189	234	288	heineken	0.9088329672813416
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	553	210	594	265	coca_cola	0.8992364406585693
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	579	398	610	488	pepsi	0.8978849649429321
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	449	274	476	328	gatorade	0.8639601469039917
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	485	220	510	272	gatorade	0.8128272294998169
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	482	508	509	571	gatorade	0.7795959115028381
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	279	503	301	554	gatorade	0.7257478833198547
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	444	491	464	547	gatorade	0.688575804233551
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	377	496	400	541	gatorade	0.6816169023513794
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	344	547	360	579	gatorade	0.6675257682800293
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	121	200	151	263	sprite	0.4172023832798004
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	345	264	358	306	gatorade	0.35892996191978455
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	339	544	364	613	gatorade	0.30037787556648254
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	546	425	578	513	gatorade	0.2785388231277466
2022_01_09_RXt4L98H15NBvvhvaRrgTTXUEHkZLoeVhagPLaI7	45	435	63	584	red_bull	0.25320547819137573
2019_10_12_oQesoMReg63e9MIZZ2wbVv4gnCmuboDFj9aX8Jn2	195	175	444	440	white_claw	0.9489123225212097
2022_08_23_QOT8CjlRWwjKcHaqpHk9VGUMf2UZRkNc1M8PrvCP	314	238	421	379	powerade	0.6723638772964478
2022_08_23_QOT8CjlRWwjKcHaqpHk9VGUMf2UZRkNc1M8PrvCP	315	235	421	379	kirkland	0.5163951516151428
2021_08_06_lb9YzlIpLkREUKJVTginuRXB9TdEiddDpTssZPRW	185	194	505	450	white_claw	0.8589320778846741
2023_03_30_LNYUd4dbynWvm3mQ6J8CVSagmhfKTTnFTy29CR9C	182	186	435	455	burger_king	0.978390097618103
2022_02_27_yBp6CNxyOzPJzBalr2rbCkbZhLL9cTB4w7tFUf1u	251	251	390	394	lays	0.9396605491638184
2022_02_27_yBp6CNxyOzPJzBalr2rbCkbZhLL9cTB4w7tFUf1u	601	0	639	73	sprite	0.3563418686389923
2021_06_07_IMG_0729	427	445	501	510	nestle_pure_life	0.931698203086853
2021_06_07_IMG_0729	95	316	174	432	powerade	0.8985821604728699
2021_06_07_IMG_0729	225	277	278	339	deer_park	0.8150994181632996
2021_06_07_IMG_0729	489	129	532	179	deer_park	0.5904040336608887
2022_03_03_sLfc0a0aypQcC9FxiMllCJopS24wL4erlwaAX8Ob	32	53	136	150	pepsi	0.969741940498352
2022_03_03_sLfc0a0aypQcC9FxiMllCJopS24wL4erlwaAX8Ob	259	162	373	253	heineken	0.9404389262199402
2022_03_03_sLfc0a0aypQcC9FxiMllCJopS24wL4erlwaAX8Ob	268	460	354	579	bud_light	0.927118718624115
2022_03_03_sLfc0a0aypQcC9FxiMllCJopS24wL4erlwaAX8Ob	537	252	590	326	heineken	0.614661693572998
2020_08_28_20200828_184440	195	205	446	443	dr_pepper	0.9091759920120239
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	46	64	99	180	bud_light	0.9179448485374451
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	428	389	476	457	starbucks	0.8977867364883423
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	518	101	586	181	mccafe	0.8814584016799927
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	314	336	421	620	corona	0.8759230375289917
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	214	378	300	603	corona	0.5908269286155701
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	232	68	270	134	bud_light	0.5824673771858215
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	493	336	608	552	corona	0.5564765334129333
2022_01_19_WOActSVIxJ8bxZRUehdNHCC71lEf5Pti06CKdZzY	334	340	376	395	heineken	0.4240807294845581
2021_05_04_IMG_5796	283	276	423	361	dasani	0.8378662467002869
2021_05_04_IMG_5796	177	270	267	517	corona	0.5909824967384338
2018_08_20_2v8fGTHSdXzfn6rhb4EHScDKHtb7HxqNvvRMLYc3	219	326	276	380	gatorade	0.8468119502067566
2018_08_20_2v8fGTHSdXzfn6rhb4EHScDKHtb7HxqNvvRMLYc3	287	276	417	333	dasani	0.8396440148353577
2018_08_20_2v8fGTHSdXzfn6rhb4EHScDKHtb7HxqNvvRMLYc3	47	348	153	421	nestle_pure_life	0.8057607412338257
2022_05_23_SYDlhhunRX3vKabLrt7aygHztWVWbtRbPGObxEjm	172	232	398	513	michelob	0.5292800664901733
2022_07_25_wm7uTCce2DRJjwsh1PzAzcZsJ9sKe6jhe9t6FWvN	273	273	370	368	cheetos	0.9385061264038086
2022_07_20_QG6bmloMkbKDozNgwL4HoTveZC1T7ZUERq3UGImB	221	194	397	372	pepsi	0.82720947265625
2022_07_20_QG6bmloMkbKDozNgwL4HoTveZC1T7ZUERq3UGImB	221	188	416	451	pepsi	0.7649235129356384
2019_04_27_ewAZoQmpN6RlidAzfWxcEZsAOSObXffgjswTLPXa	212	435	443	602	deer_park	0.6013466715812683
2021_08_26_EjhqOn8vC4gEZRIuQQyYtAhkRUI4UspOm68LBdDi	252	216	375	403	dasani	0.5220896601676941
2021_08_26_EjhqOn8vC4gEZRIuQQyYtAhkRUI4UspOm68LBdDi	0	254	20	354	sprite	0.36287903785705566
2021_08_26_EjhqOn8vC4gEZRIuQQyYtAhkRUI4UspOm68LBdDi	220	212	392	408	dasani	0.2724458873271942
2022_04_27_olN7fhlTg1uJwuO60jQEusdKrm8uZ14Cz1O0nVRN	241	230	390	406	kirkland	0.9440745115280151
2022_02_20_eubIFLXHo7omnLMquaj9NPWbARATZxNe44FZvurB	103	266	217	486	coca_cola	0.8402236700057983
2022_02_20_eubIFLXHo7omnLMquaj9NPWbARATZxNe44FZvurB	341	121	545	434	monster	0.6567436456680298
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	282	289	524	509	newport	0.919040858745575
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	220	221	430	406	newport	0.8960931897163391
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	93	118	354	335	newport	0.7604533433914185
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	484	362	552	423	heineken	0.7401763200759888
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	482	31	515	120	heineken	0.6918666958808899
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	230	477	314	537	heineken	0.6865369081497192
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	303	349	365	406	heineken	0.637686550617218
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	253	186	296	283	heineken	0.545107901096344
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	311	204	374	325	heineken	0.312688410282135
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	531	148	593	215	heineken	0.2830893397331238
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	98	209	225	526	newport	0.9387779235839844
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	410	127	537	441	newport	0.9158906936645508
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	259	209	361	455	newport	0.8946930170059204
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	97	90	163	143	coca_cola	0.9252598881721497
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	29	460	65	591	corona	0.9151875376701355
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	440	407	493	478	bud_light	0.9092856049537659
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	151	428	204	559	corona	0.8945482969284058
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	560	315	607	431	corona	0.8943809270858765
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	224	57	266	119	gatorade	0.8805246949195862
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	214	427	269	559	corona	0.8784993886947632
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	274	379	309	504	heineken	0.8306131362915039
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	296	44	340	106	gatorade	0.8035088777542114
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	305	348	356	414	bud_light	0.7398081421852112
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	372	429	439	494	bud_light	0.7270961999893188
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	531	383	556	530	bud_light	0.6397101283073425
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	492	59	563	188	monster	0.6375047564506531
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	369	53	409	102	red_bull	0.6350566744804382
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	493	159	561	185	monster	0.6116531491279602
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	369	54	409	82	red_bull	0.5352203249931335
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	340	242	367	270	bud_light	0.47293996810913086
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	445	283	472	316	bud_light	0.43330830335617065
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	420	46	467	82	red_bull	0.3760460913181305
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	68	464	109	594	corona	0.3536771237850189
2021_12_23_gq11YlLqdDR9PIA14QvJADPu2Isd6l94lZ8uBeFj	420	45	468	123	red_bull	0.3240797519683838
2022_03_02_ducIUpMkeUl6pf3Kah6UrqQ1JiTz2WLLteFo7pJO	206	204	440	445	coors	0.6896853446960449
2022_03_02_ducIUpMkeUl6pf3Kah6UrqQ1JiTz2WLLteFo7pJO	474	460	603	584	corona	0.5437605977058411
2022_07_18_0T1GAYxhIrlmcD8M8bnc0FKcNG9sl85OD3Aa0c5Q	149	296	521	418	newport	0.8595367074012756
2022_07_18_0T1GAYxhIrlmcD8M8bnc0FKcNG9sl85OD3Aa0c5Q	153	403	450	481	newport	0.6844115853309631
2019_09_12_Ff9YTCb6wh1iVMsn5yBW0ar3M531MQ0BjDtkFQtH	257	253	374	394	great_value	0.8947743773460388
2021_07_20_6XPIvOxtXaXQRbRfM7xT6e8F4IsPPAQYChgLXOLx	352	285	561	402	red_bull	0.9568636417388916
2021_07_20_6XPIvOxtXaXQRbRfM7xT6e8F4IsPPAQYChgLXOLx	99	401	212	564	aquafina	0.574684739112854
2021_08_26_3RQsxHtqE2PwcbX0MXeCYQBk7A95N23xGw6HVF13	275	246	351	371	dasani	0.8337939381599426
2022_06_01_Yv5ClnzVXhq7CrzNElsk1Fu5z07gHOyZCXBfSjTm	286	285	349	367	lays	0.46523135900497437
2022_02_18_JGoDjM9O6AIktJT8RnaQoIOW9ySzZ25zHVqrt12o	436	436	569	541	stella	0.9179291129112244
2022_02_18_JGoDjM9O6AIktJT8RnaQoIOW9ySzZ25zHVqrt12o	171	141	268	230	stella	0.810674250125885
2018_02_25_SO56XbXyyrrTuyTIJHmyYUxZPwoRn4LYwJWTywTc	275	265	356	315	mccafe	0.8093801736831665
2022_07_30_9XmcYShx5g7sco74RQGYehsHff3lDtHauoXS9NPP	212	208	432	437	heineken	0.28671854734420776
2019_03_14_YocDzoIQrCfyakZ6khy6N7YHcR9wpqbYCoTZSMdh	460	397	525	487	starbucks	0.8940457701683044
2019_03_14_YocDzoIQrCfyakZ6khy6N7YHcR9wpqbYCoTZSMdh	128	195	208	286	coca_cola	0.6981793642044067
2019_03_14_YocDzoIQrCfyakZ6khy6N7YHcR9wpqbYCoTZSMdh	118	155	210	289	coca_cola	0.2684435248374939
2018_11_24_cTRzcA1UU3f3VnECksaS8r8g6z0kTS0hAVCaZIxu	253	225	388	389	fireball	0.9057743549346924
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	364	565	400	594	marlboro	0.912649929523468
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	399	231	430	285	guinness	0.8983253836631775
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	537	104	569	168	heineken	0.8951213359832764
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	254	280	281	336	guinness	0.8931305408477783
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	466	91	495	157	heineken	0.8923536539077759
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	290	283	318	342	guinness	0.8880293965339661
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	401	66	424	131	heineken	0.8878722190856934
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	572	100	603	167	heineken	0.8876772522926331
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	200	108	233	175	budweiser	0.8807680010795593
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	425	79	458	146	heineken	0.8792369365692139
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	497	102	530	167	heineken	0.8714330792427063
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	350	69	383	118	stella	0.8620474338531494
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	277	108	310	154	stella	0.8504793047904968
